product_tmpl_id.bigcommerce_product_id,Product Code/SKU,Part Number,Brand Name,Current Stock Level,Product Condition
65396,48106,V23540B1054Y10,AMP,500,New
28352,48107,SSU6FP1015,AMP,500,New
65154,48108,C6D22PF29043,AMP,500,New
28354,48109,2EEV-06,AMP,500,New
28355,48110,C6D06DS29C3,AMP,500,New
64978,48111,2MV-06-548,AMP,500,New
65402,48112,W8D1400688,AMP,0,New
28357,48113,77336-064LF,BERG/FCI,500,New
28358,48114,3B102P,AMP,500,New
27567,48115,CA-99N008001,AMP,500,New
28359,48116,VF4M-15H11-Z03,SIEMENS,500,New
28360,48117,T9051D12-12,AMP,250,New
65056,48118,624,AMP,500,New
28362,48119,508P4A-H,20405,500,New
28363,48120,1437394-8,AMP,0,New
28364,48121,C8D22DS29C1,AMP,500,New
28365,48122,HFR068RA29NS1,AMP,500,New
65017,48123,609-1404,AMP,500,New
28367,48124,SSB6TP070701,AMP,500,New
64934,48125,174927-1,AMP,0,New
65394,48126,V23133A1001D143,AMP,500,New
64948,48127,1-965473-1,AMP,490,New
28371,48128,2-967616-1,AMP,0,New
28372,48129,V23100V4024A000,AMP,500,New
28373,48130,V23100V4524A000,SIEMENS,500,New
60109,48131,TXD2SA-5V,21307,500,New
28374,48132,26-60-4060,MOLEX,500,New
28375,48133,K4E151612CTC60,sam,500,New
28376,48134,B65517-D63-A33,19813,500,New
28377,48135,FS100N1.5AB14,AMP,500,New
28378,48136,FSN-21.18A-9V1,AMP,500,New
28379,48137,FSN-73.2Z-4,AMP,500,New
28380,48138,FST-21.1A-7,AMP,500,New
65234,48139,FST-23A-12V6,AMP,100,New
28382,48140,6B866-13,AMP,0,New
28383,48141,FSN-23.75A-22,AMP,0,New
28384,48142,AFS1405478,AMP,500,New
28385,48143,FSN-22Z-4,AMP,500,New
27097,48144,415367-1,AMP,500,New
28386,48145,NC7SZ66M5,FAIRCHILD,500,New
28387,48146,ER75CG,S+T,500,New
28388,48147,NFV510,21287,500,New
86881,48148,TDA8051T,PHILIPS,500,New
28389,48149,A-563E-28,S+T,500,New
28370,48150,1-965473-1,AMP,500,New
28390,48151,8-493499-6,AMP,504,New
87269,48152,K6T1008V2E-TB70,sam,0,New
28392,48153,X448,MICRO*,509,New
60666,48154,QS3861Q,21741,510,New
65630,48155,30348,BOCSH,0,New
28394,48156,0 272 230 536,BOCSH,0,New
65228,48157,FSP-21.75A-3,AMP,510,New
23979,48158,SS495B,MICRO*,450,New
65349,48159,RSU3RP36,AMP,510,New
26810,48160,MSQC6410W,S+T,510,New
79686,48161,MT48LC8M16A2TG-8EB,MT,465,New
28396,48162,U02-05H6987,AMP,650,New
92316,48163,2-1437265-9,TE Connectivity / Buchanan Bra,525,New
28397,48164,PK35C320C,SIEMENS,525,New
28398,48165,G5V-2-H1-12DC,OMRON,515,New
28399,48166,403442C000-21,AMP,528,New
28400,48167,H9R15ST29CS,AMP,528,New
65634,48168,30397,BOCSH,0,New
28401,48169,16444,CURTIS/PMC,530,New
28402,48170,H2M09ST29C,AMP,530,New
26655,48171,MT28F008B3VG-10B,MT,530,New
28403,48172,KU-90736,AMP,534,New
28404,48173,499206-1,AMP,200,New
86925,48174,B2125A,PULSE JACK,540,New
28405,48175,30344,BOCSH,0,New
99269,48176,F062DSL,TOSHIB,540,New
92331,48177,C1D30140541101,TE Connectivity / Buchanan Bra,540,New
28408,48178,HFR050PF29J1,AMP,540,New
28409,48179,SNI4600-1A-2-5-37-H,KEPTEL INC.,245,New
28410,48180,SNI4600-1A-2-6-23-H,KEPTEL INC.,240,New
28411,48181,RT134024,SCHRACK,20,New
72806,48182,MBR1045,International Rectifier(IR),540,New
28412,48183,4-1437647-2 3WWV-06-004,AMP,540,New
28413,48184,H5R09RA29CSM339T,TE Connectivity / Buchanan Bra,544,New
25034,48185,MT48LC2M32B2TG-8D,MT,545,New
28414,48186,3-968623-1,AMP,400,New
28415,48187,188T,MATSUSHITA,550,New
28416,48188,E0003,S+T,550,New
28417,48189,1011095/C,TEXAS INTRUMENTS,550,New
28418,48190,PE53745,PULSE JACK,550,New
26054,48191,UC2842AN,ONSEMI,550,New
84214,48192,LM78L,NSC,500,New
28419,48193,ERG3FJS103E,MATSUSHITA,550,New
28420,48194,LAC02TB1R0J,TAIYO,250,New
28421,48195,055C023B102BA103M*,VISHEY,0,New
28422,48196,3X749E,DAYTON ELECTRIC,550,New
28423,48197,H2R09ST29H,AMP,550,New
28424,48198,TRM050FPVR-0,AMP,550,New
28425,48199,H2M09ST29CS,AMP,550,New
65270,48200,H5R09PF29BS,AMP,398,New
65016,48201,609-0604E,AMP,1100,New
28428,48202,P31-302006,AMP,550,New
27527,48203,A6D10WW29A3,TE Connectivity / Buchanan Bra,250,New
28429,48204,U02-8914-33601,AMP,550,New
64907,48205,15120702909,AMP,550,New
28426,48206,H5R09PF29BS,AMP,550,New
65035,48207,6-1437320-4 / H4R09ST29C,AMP,550,New
28432,48208,SSB3FP080202,AMP,550,New
26710,48209,C7D50DS29C1,TE Connectivity / Buchanan Bra,550,New
28433,48210,4-963558-1,AMP,500,New
65489,48211,AD8321AR,ANALOG DEVICE,0,New
26851,48212,AM29F800BB-70SC,ADVANCED MICRO DEVICES,550,New
27439,48213,BYV32EB-200,PHILIPS,550,New
28434,48214,R4389,FAIRCHILD,550,New
28435,48215,T9AS1D22-48,TYCO/RAYCHEM,0,New
26245,48216,U02-8914-33205,AMP,550,New
62969,48217,40-0411-001,3Com,550,New
28436,48218,2100093-003,19502,0,New
28437,48219,6010067-002,MICRO*,557,New
28438,48220,M5237-2.5BT,21144,560,New
57833,48221,6.0000MHZ,Unbranded,550,New
28439,48222,69254-001,BERG/FCI,560,New
28440,48223,H5R15RA27BS,AMP,560,New
24649,48224,MT58L128L32F1T-8.5A,MT,560,New
28441,48225,MJHS-R88-GF5-30,21084,0,New
25864,48226,MT28F016S3VG-12A,MT,562,New
28442,48227,KM68V1002CT-12,sam,0,New
28443,48228,401282A000-21,AMP,565,New
28444,48229,622-2006ES,AMP,485,New
27075,48230,753453-003,NEC/TOKIN,566,New
57834,48231,1008CS-221XA2,Unbranded,566,New
86926,48233,B2125A,PULSE JACK,570,New
28445,48234,0406FSL,TOSHIB,570,New
28393,48235,30348,BOCSH,0,New
28446,48236,8820V,20090,570,New
28447,48237,P83C280AER/086,PHILIPS,570,New
28448,48238,RKS-1DW-18,AMP,570,New
28449,48239,F6VF-18B925-AA,TOKO INC.,571,New
26249,48240,KU-90545,AMP,575,New
28450,48241,PM-1225-1,P&B,572,New
28451,48242,F1E-7040A9217X,TPC,0,New
28452,48243,TC74ACT245,TOSHIB,580,New
101729,48244,W981616AH-7,WIN,580,New
27132,48245,T08BAB,SILICO,0,New
79846,48246,MT58L64L32PT-10A,MT,585,New
28453,48247,RKS-5DX-24-01,AMP,587,New
28454,48248,571M,20678,590,New
24227,48249,TC59S6432CFT-60,TOSHIB,590,New
65249,48250,H4M09RA29BS,AMP,0,New
63018,48251,571-0122-104,61,0,New
28456,48252,LAF10T-7B,Unbranded,590,New
28457,48253,22-23-2081,MOLEX,592,New
28458,48254,"4-1437096-6 , 402002A000-21 $ 18.65 EA",AMP,594,New
79687,48255,MT48LC8M16A2TG-8EB,MT,595,New
65175,48256,D5767-24,AMP,599,New
28460,48257,SS451,MICRO*,600,New
28461,48258,XD731609A,TEXAS INTRUMENTS,0,New
28462,48259,HM64F3437TF16,HITACHI,600,New
26567,48260,A5368CA,ALLERGO,600,New
28463,48261,RFT5200,International Rectifier(IR),600,New
28464,48262,SE25PFR-TR0,Pandui,3,New
28465,48263,OL1222-400Y3R5(B),T.D.K.,600,New
28466,48264,DKRA397-1800HP-0432H,SHRNYEI,580,New
28467,48265,ECKWNA471MB,MATSUSHITA,5100,New
28468,48266,C39334-Z93-W7,22039,600,New
28469,48267,LS5436-S0,19606,500,New
28470,48268,CIT1212EMS-203E,T.D.K.,600,New
28471,48269,054007-21494,3M,520,New
74031,48270,535261611,MOLEX,575,New
28472,48271,535261611,MOLEX,600,New
73009,48272,ECQ-V1H154JL,MATSUSHITA,600,New
28474,48273,1-1393144-7,AMP,250,New
26246,48274,C7D36PF29033,TE Connectivity / Buchanan Bra,160,New
27254,48275,PSB4KC10S,AMP,0,New
28475,48276,C8D10PF29053,AMP,600,New
27347,48277,15120302937,AMP,0,New
27244,48278,A8D22RA29EM233,AMP,600,New
28476,48279,622-1466,AMP,600,New
28477,48280,DM11353-H1,74,605,New
28478,48281,TB702,TE Connectivity / Buchanan Bra,600,New
28479,48282,C8D31PF29023,COAXICON / AMP,600,New
28480,48283,HFR050RA24NS1,AMP,600,New
28481,48284,C6D25DS29A3,AMP,600,New
65388,48285,USB3B06S,AMP,600,New
28482,48286,M20464-0897UT2G,AMP,600,New
26769,48287,U02-8914-33203,AMP,0,New
28483,48288,B2E-7032A9144X,TPC,0,New
65131,48289,A810055803,AMP,600,New
28484,48290,H3R25RA29J,AMP,600,New
28485,48291,S16N61-B,AMP,600,New
28486,48292,BC6-W408-04,AMP,0,New
28487,48293,C6D15PF29026,AMP,600,New
28488,48294,609-B16410-2,AMP,595,New
65332,48295,P725,AMP,600,New
65384,48296,USB3B03S,AMP,600,New
28491,48297,B2ER2811A,TPC,0,New
28492,48298,C7D50PF29033,AMP,500,New
26707,48299,C8D40PF29023,TE Connectivity / Buchanan Bra,600,New
28493,48300,C8D10DS29D1 $ 2.35 EA,AMP,600,New
26540,48301,747562-1,AMP,520,New
28494,48302,1412056-4,COAXICON / AMP,600,New
28495,48303,C8D60DS29C1,COAXICON / AMP,600,New
28496,48304,3PCV-10,AMP,240,New
28497,48305,U02-912301,AMP,600,New
28498,48306,"3-1393504-7 , V23552A157151 $ 13.65 EA",AMP,600,New
28499,48307,2SV-04,AMP,0,New
65385,48308,USB3B03S,AMP,600,New
27748,48309,USB3B06S,AMP,600,New
28500,48310,USB3B03S,TE,600,New
28501,48311,536097-5,COAXICON / AMP,800,New
28353,48312,C6D22PF29043,AMP,600,New
65731,48313,63673-1,COAXICON / AMP,600,New
28503,48314,TK2-4S,AMP,600,New
24995,48315,MT28F002C5VG-8TE,MT,600,New
28504,48316,TM3V16M818U-7A,22787,600,New
28505,48317,AM29F040B-90JC,ADVANCED MICRO DEVICES,0,New
26214,48318,2586,International Rectifier(IR),600,New
28506,48319,FSP-23A-13,AMP,600,New
28507,48320,746613-2,TYCC,700,New
28508,48321,LTC960CG,LT,0,New
26869,48322,TDA8761AM,PHILIPS,610,New
28509,48323,CY62256LL-70SNC,CYPRESS,610,New
28510,48324,AM29LV033-90EI,ADVANCED MICRO DEVICES,0,New
28511,48325,MT4LC16M4G3DJ-5D,MT,613,New
28512,48326,QS34X245Q-3,QS,0,New
28513,48327,H5M09RA29CM45,AMP,215,New
28514,48328,AT49LV080-15RC,ATMEL,620,New
85578,48329,PI5C16862CB,PERFORMANCE,620,New
25511,48330,FSN-11C-25,AMP,0,New
27647,48331,MT55L256L18F1T-12A,MT,620,New
70179,48332,IDT74FCT245TSO,INTEGRATED DEVICE TECHNOLOGY,620,New
85641,48333,74HCT573D,PHILIPS,620,New
91844,48335,M28W160T-120N6,ST Microelectronics,630,New
28517,48336,M50751-608SP,MITUBISHI,630,New
28518,48337,7-1437659-5 (8WWR-03-433),AMP,720,New
28519,48338,39018-4,AMP,631,New
28520,48339,T491D336M020A5,KEMET ELECTRONICS,634,New
28521,48341,IRG4BC20MD-S,International Rectifier(IR),140,New
28522,48342,H5M15RA24B5,AMP,640,New
28523,48343,H5R15RA29BSM30,TYCO,640,New
28524,48344,H3M37RA29A,AMP,640,New
28525,48345,H4R15RA29BM44,AMP,640,New
27781,48346,H5R15RA26CS,AMP,640,New
65279,48347,H5R15RA29AS,AMP,0,New
64998,48348,4-1437332-5 / H4R15RA29CS,AMP,640,New
27821,48349,H2M15RA29A,AMP,955,New
28528,48350,H5M15RA29AS,AMP,0,New
27804,48351,H5M15RA29CM45,AMP,3840,New
28529,48352,H5M15RA29AM43,PYB,640,New
28530,48353,3PCV-12,AMP,10,New
28531,48354,EZA18DRXN,SIEMENS,392,New
16863,48355,MBRB1045,International Rectifier(IR),640,New
28532,48356,ST7291C5M1/CHLS51,ST Microelectronics,0,New
28533,48357,143-09,Unbranded,644,New
28534,48358,ST7291C4M1/CHK,ST Microelectronics,0,New
28535,48359,A0310686,BERG/FCI,645,New
26009,48360,UPD441000LGZ-B70X-KJH,NEC/TOKIN,648,New
28536,48361,622-1006,AMP,348,New
24212,48362,XX15402-480,21811,650,New
59149,48363,HY57V651620BATC-7,20577,650,New
28537,48364,MIC2937A-12BU,21143,650,New
28538,48365,BC857BLTI,ONSEMI,500,New
57835,48366,RC20GF105J,Unbranded,650,New
28539,48367,SDP8611-216,MICRO*,650,New
28540,48368,59-0209-000,25551,650,New
28541,48369,H9RST4003332501,AMP,650,New
28542,48370,KH-6524,AMP,650,New
28543,48371,16215378,AMP,650,New
28544,48372,C6D18PF29023,AMP,400,New
28545,48373,M20450-0562TU2G,AMP,650,New
28427,48374,609-0604E,AMP,500,New
25956,48375,MT4LC16M4A7TG-5D,MT,650,New
28546,48376,S40016LKTW-75,VT,650,New
24511,48378,U820,MOTOROLA,650,New
91686,48379,LF90CV,ST Microelectronics,650,New
91839,48380,M28W160B-100N1,ST Microelectronics,650,New
28547,48381,P83C654EFB/125,PHILIPS,800,New
28548,48382,LTC1421CSW-2.5,LT,0,New
24280,48383,CD90-V1705-1A,QUALCOM,0,New
28549,48384,11-466-123,Unbranded,660,New
28550,48385,RKS-1DW-48,AMP,660,New
65285,48386,H5R37PF29A,AMP,660,New
28552,48387,V23542-C1052-B110,SIEMENS,660,New
28551,48388,H5R37PF29A,AMP,440,New
27836,48389,H3R25PF29B,AMP,660,New
26814,48390,5-1437324-7 / H4M25ST29BS,AMP,650,New
28553,48391,CON-50015,AMP,660,New
28554,48392,6-1393704-7 (V23552A2471E101),AMP,630,New
87871,48393,537226,SCIENT,660,New
28556,48394,1137958-1,AMP,660,New
28557,48395,15120702937,AMP,660,New
25200,48396,MT4LC8M8C2DJ-5F,MT,663,New
57836,48397,PACVG-105Q,Unbranded,665,New
26375,48398,HFR050RA29JS1,AMP,665,New
58552,48399,MAX3510EEP,125,670,New
92116,48400,PFR854,ST Microelectronics,0,New
28560,48401,SS513AT,MICRO*,670,New
28561,48402,AT49F4096A-90TC,ATMEL,270,New
24550,48403,MT58L64L18FT-10A,MT,670,New
28562,48404,131-8701-301,20821,0,New
84475,48405,MM74HC14M,NSC,550,New
92345,48406,JC6-P108-03,TE Connectivity / Buchanan Bra,283,New
65306,48407,HFR40577768N,AMP,675,New
28564,48408,95659-610,BERG/FCI,678,New
28565,48409,G5Q-1-24VDC,OMRON,0,New
28566,48410,3-1437326-8,AMP,240,New
25549,48411,MT58L32L32FT-8.5A,MT,680,New
28567,48412,803000B02M010,A-B,684,New
69123,48413,HY57V161610DTC-7,HINIX,686,New
19746,48414,74HC123,PHILIPS,690,New
28568,48415,40-0313-000,3Com,690,New
28569,48416,2-1437182-2 $4.27 EA,AMP,690,New
25293,48417,MT28M4001VG3.5MBD,MT,690,New
28570,48418,TM3V8M1618U-7A,22787,690,New
27992,48419,H5M09RA49CM45,AMP,693,New
25573,48420,MT4LC8M8P4DJ-5F,MT,693,New
25368,48421,KM4132G512AQ-7,sam,695,New
27158,48422,AD1859JRS,ANALOG DEVICE,700,New
65645,48423,BCM5201KPT,BROAD,700,New
28571,48424,677478-001,20118,700,New
57837,48425,S480-34,Unbranded,700,New
28572,48426,FSN-61A-8,AMP,700,New
65054,48427,622-5006,AMP,700,New
28573,48428,LP7.62/2/904.5SW,22727,670,New
28574,48429,BZX85C,PHILIPS,650,New
73081,48430,GT-14082,MICRO*,650,New
28575,48431,UPD43256BGW-85,NEC/TOKIN,500,New
57838,48432,CTMC1210-R010K,Unbranded,700,New
72821,48433,B2B-EH-A,JPT,700,New
28577,48434,178940,SCIENT,700,New
28578,48435,KH-6064-2,AMP,700,New
28579,48436,C7D40PF29043,TE Connectivity / Buchanan Bra,700,New
28580,48437,JC6-P107-09,TE Connectivity / Buchanan Bra,700,New
26689,48438,C8D60DS29C1M192,COAXICON / AMP,700,New
28581,48439,M20464-0767UT2G,AMP,700,New
28582,48440,BSR09601,AMP,650,New
28583,48441,FSK-22B-10,AMP,400,New
28584,48442,6-1437074-1,AMP,700,New
28585,48443,P0250,AMP,0,New
65160,48444,C810049102,AMP,700,New
27751,48445,1437391-9,AMP,700,New
27752,48446,514,AMP,0,New
65012,48447,521137-1,AMP,700,New
93156,48448,LM317,TEXAS INTRUMENTS,700,New
28588,48449,LF50ABV,ST Microelectronics,700,New
28589,48450,MMK5335K50L165TR18VE5,EVOX,700,New
28590,48451,LTC5650GL,LITEON,700,New
28591,48453,KHS-17D12-110,AMP,426,New
28592,48454,S11,MICRO*,710,New
28593,48455,RLS4148TE11C,ROHM,713,New
28594,48456,2-1393144-2,AMP,716,New
27765,48457,B2127A,PULSE JACK,720,New
72700,48458,TE28F160C3BA110,Intel - Intel,720,New
27877,48459,40-0411-001,3Com,720,New
28595,48460,HGR026ST29JS1,AMP,720,New
28596,48461,H4M09RA29J,AMP,720,New
27433,48462,H4M25RA29AS,AMP,1200,New
28597,48463,H5M25RA29BM87,AMP,720,New
28598,48464,HFR026ST29BS1,COAXICON / AMP,720,New
65300,48465,HFR068PF29C1T,AMP,720,New
28600,48466,H5M25RA24CS,AMP,720,New
65297,48467,HFR026PF29J1,AMP,720,New
28150,48468,H5RRA40516501,AMP,0,New
28601,48469,401403L000-21,AMP,720,New
28602,48470,8PVC-06-538,AMP,720,New
28603,48471,V23612-A1020-G3,SIEMENS,720,New
28604,48472,TLE4727,INFINEON,671,New
28366,48473,609-1404,AMP,0,New
26604,48474,RSB6VP071902,AMP,715,New
91840,48475,M28W160B-100N1,ST Microelectronics,730,New
28605,48476,DS1608BL-685B,Unbranded,731,New
28606,48477,TLC541IFNR,TEXAS INTRUMENTS,0,New
28607,48478,IDT49FCT805BTSO,INTEGRATED DEVICE TECHNOLOGY,0,New
28608,48479,FPH-2402G,AMP,755,New
28609,48480,406242A000-21,AMP,745,New
60110,48481,TXD2SA-5V,21307,750,New
24268,48482,BCM5201KPT,BROAD,750,New
65789,48483,CY7C1021V33-12ZC,CYPRESS,750,New
28610,48484,FS1405890,AMP,750,New
65189,48485,FS1405519,AMP,750,New
28611,48486,FS070N3.5AA40,AMP,750,New
28612,48487,FS100N2.1BA5,AMP,750,New
65238,48488,FST-74.35A-18,AMP,750,New
28613,48489,FSN-74A-4,AMP,750,New
28614,48490,FS150T1.2AB17,AMP,750,New
28615,48491,FS1400781,AMP,750,New
28616,48492,X7886A,Unbranded,750,New
28617,48493,150-06XXXS,Unbranded,750,New
28618,48494,B5P(6-5)VH-B,JPT,750,New
28619,48495,MORST3T-J270OHM,19351,750,New
28620,48496,2801-003293,20902,650,New
28621,48497,FSN-22A-7,AMP,750,New
28622,48498,LAL04TB180K,TAIYO,500,New
28623,48499,78333-007,MTM POWER,750,New
28624,48500,207463-1,AMP,725,New
28625,48501,SOS-M4-12,20069,730,New
28626,48502,HM37A,COAXICON / AMP,0,New
28627,48503,HFR100RA2929BS1,AMP,750,New
28628,48504,RSB6VP201202,TYCO/RYCHEM,750,New
28629,48505,HS15R15R329B,AMP,750,New
92317,48506,2-1437265-9,TE Connectivity / Buchanan Bra,0,New
28630,48507,P12P4.5I2-I2,AMP,745,New
28631,48509,FPH-1602T,AMP,950,New
28632,48510,S05N1.2AL,AMP,1250,New
28633,48511,SSB6FF020409,AMP,750,New
65034,48512,609-B50410-2,AMP,750,New
28635,48513,765272-3,AMP,800,New
28636,48514,9-1437287-0,AMP,500,New
28637,48515,C6D12DS29C1,AMP,0,New
28638,48516,RSB3VP031202,AMP,350,New
65011,48517,521115-1,AMP,750,New
13935,48518,250,AMP,750,New
79668,48519,MT48LC2M8A1TG-8BSE,MT,750,New
25348,48520,PALLV22V10-10JC,Lattic,0,New
28640,48521,23Z104SM-T,PULSE JACK,0,New
27706,48522,622-1666,AMP,744,New
9120,48523,H1163,PULSE JACK,750,New
24668,48524,TC55V16256FTI-15,TOSHIB,750,New
28641,48525,FST-6.75A-10,AMP,760,New
26740,48526,H3R37RA29C,AMP,540,New
27819,48527,P0241,AMP,75,New
28642,48528,1-1437390-6,AMP,0,New
28643,48529,4-1437074-3 / BSR09603,AMP,765,New
28644,48530,22-44-7023,MOLEX,770,New
28645,48531,BNC3PCCRRG-174,19415,770,New
28646,48532,F1010NS,International Rectifier(IR),770,New
26645,48533,H4RPF4003282501,AMP,770,New
28647,48534,M20450-1462UT2G,AMP,0,New
28648,48535,BA05T,International Rectifier(IR),775,New
28649,48536,GRM42-6Y5V474Z050AL,21287,778,New
28650,48537,PE68678,PULSE JACK,0,New
28651,48538,7U2E225JUSB,22314,0,New
28652,48539,39-29-9086,MOLEX,780,New
28653,48540,HOA902-11,MICRO*,696,New
5168,48541,26LS31CM,NSC,780,New
25592,48542,IR21064S,International Rectifier(IR),785,New
28654,48543,MM2001F,21480,790,New
28655,48544,H4M25ST29C,AMP,725,New
28656,48545,5268-10A-X,MOLEX,792,New
28657,48546,8PCV-16-006,AMP,800,New
28658,48547,TSIP5201-MS21,22395,0,New
28659,48548,143-19,Unbranded,797,New
28660,48549,ORD1005-001,OPTEC,800,New
57789,48550,C1656,Unbranded,800,New
28661,48551,15556380AST01 0F,MX,800,New
28662,48552,TC55257DTRI-70V,TOSHIB,800,New
28663,48553,PC97338VJG,NSC,800,New
28664,48554,TC190C060AF,TOSHIB,800,New
100265,48555,TC58FVB160FT-80,TOSHIB,800,New
28665,48556,042APL,S+T,800,New
28666,48557,FSN-211.25A-4,AMP,800,New
28667,48558,EBA98515-HR-80288,22000,1000,New
28668,48559,ORD1002-001,OPTEC,1100,New
28669,48560,165-01-A06S,Unbranded,800,New
28670,48561,P36/22-3C85-H,FERROX,800,New
28671,48562,H245-20,20581,800,New
28672,48563,SRE16VB47M,NICHIRON,700,New
28673,48564,DTW464-630-473J-4-30,SHRNYEI,600,New
28674,48565,69167-103,BERG ELECTRONICS,750,New
28675,48566,2DHS053/250/564J,SHRNYEI,800,New
28676,48567,C317C103K1R5CA7301,KEMET ELECTRONICS,750,New
28677,48568,353378-7,AMP,11,New
64970,48569,2-828818-1,AMP,30,New
28679,48570,592850,21031,800,New
28680,48571,B39391-R673-B110,EPCOS,800,New
28681,48572,DD104-989B101K500AR1,21287,800,New
28682,48573,UPD789026GB-A20-8ES,NEC/TOKIN,760,New
28683,48574,PHCA-3WAG,Cherry Semiconductor,800,New
28684,48575,SAF-C161JC-32FFES-CD,INFINEON,800,New
59168,48576,MPP224-100V,20611,800,New
28686,48577,20ETS08S,International Rectifier(IR),800,New
28687,48578,NC6-P107-17,AMP,800,New
28688,48579,H2R09RA29CS,AMP,800,New
28689,48580,3PCR-06,TE Connectivity / Buchanan Bra,800,New
27801,48581,H5M37RA29BS,AMP,800,New
28690,48582,FP-1600DP $1.77,AMP,800,New
64997,48583,"4-1437327-8 , H5M09RA29BS $ 1.15 EA",AMP,800,New
28692,48584,H5M09RA29CS,AMP,400,New
65048,48585,622-2606ES,AMP,800,New
28694,48586,RSB6VM031209,AMP,800,New
28695,48587,SHL200WV-150uF (M) 7.5T,21931,800,New
28696,48588,968483-1,AMP,0,New
65033,48589,609-B50400-2,AMP,800,New
25534,48590,B112SP,AMP,800,New
28697,48591,EH06001-R4-W,FOXCONN,800,New
28698,48592,8PCV-04,TE Connectivity / Buchanan Bra,800,New
64904,48593,146000000000,AMP,800,New
28699,48594,15122402909,AMP,800,New
28700,48595,8R-SOCKET,COAXICON / AMP,550,New
28701,48596,66174-001,BERG/FCI,250,New
28702,48597,3STV-02,AMP,750,New
28703,48598,2MV-05-547 $ .97 EA,COAXICON / AMP,750,New
28704,48599,2MA-04-291,AMP,800,New
65344,48600,RSB2VP101102,AMP,1600,New
28705,48601,RSB2VP101102,AMP,0,New
65293,48602,HDR15RA29CSM513,AMP,800,New
28706,48603,MACH211-10JC12JI,Lattic,0,New
28707,48605,A8D28RA29C,AMP,400,New
26130,48606,493A33,ST Microelectronics,800,New
57839,48607,XC32D93,Unbranded,800,New
26823,48608,AFS140514902,AMP,803,New
25732,48609,M20464-2552UU2G,AMP,765,New
28708,48610,40-0577-004,3Com,810,New
65372,48611,T92P7D42-24,AMP,60,New
28710,48612,HFR050PF29N1,AMP,0,New
26353,48614,MT48LC8M16A2TG-8EB,MT,820,New
85339,48615,BC547BRLRP,ONSEMI,0,New
25224,48616,MT55L256V18P1T-10A,MT,820,New
28712,48617,AD812AR,ANALOG DEVICE,820,New
28713,48618,MACH22112JC14JI,Lattic,0,New
28714,48619,4JNM63VK2K0K2,PHILIPS,823,New
57840,48620,AD1881AJST,Unbranded,830,New
28715,48621,S111A,MICRO*,831,New
27848,48622,710-SC1-25,3M,786,New
28716,48623,B51D4U07T,TE Connectivity / Buchanan Bra,840,New
28717,48624,H3R15RA29JP,AMP,840,New
65145,48625,B51C4U07T,AMP,725,New
28719,48627,RXE025-AP,TE Connectivity / Raychem,846,New
57661,48628,LV123,Unbranded,850,New
65183,48629,FPH-2001T,AMP,850,New
65029,48630,609-B14410-2,AMP,450,New
28721,48631,MIC5237-2.5BU,MICROSEMI CORP.,850,New
28722,48632,53261-0690,MOLEX,850,New
28723,48633,P31-302014,AMP,850,New
28724,48634,C8D20PF2903,Tyco Electronics,600,New
28725,48635,S89R11ABD1-24,P&B,760,New
28726,48636,H5R15RA29CSM399,COAXICON / AMP,0,New
28727,48637,S10N4B-F4,AMP,855,New
28728,48638,BPF3-0445-001LA,SPECTR,890,New
28729,48639,438790038,MOLEX,0,New
57841,48640,150-MFD-10V-10%-SMT-,Unbranded,862,New
28730,48641,0406FPL,S+T,870,New
25868,48642,MT58L64L32PT-7.5A,MT,870,New
28731,48643,2.7E+196,P&B,875,New
28732,48644,311-D050ST2911,AMP,875,New
28733,48645,622-4016ES,AMP,850,New
28734,48646,2-34161-1,AMP,880,New
26584,48647,H5R37PF29BS,AMP,880,New
28076,48648,H5R37PF29C,AMP,880,New
28077,48649,H4R15ST29CS,AMP,880,New
28735,48650,8QCR-02-004 $ 1.25 EA,AMP,880,New
28736,48651,H2M37ST29A,AMP,840,New
28737,48652,6-1437320-9 / H4R15ST29A,AMP,880,New
65241,48653,H2M37ST29J,AMP,880,New
28739,48654,H5R15PF29B,AMP,880,New
28740,48655,H4R15PF29BM30,AMP,880,New
28078,48656,FP140505802,AMP,880,New
65242,48657,H2M37ST29J,AMP,880,New
28741,48658,H4R15PF29B,COAXICON / AMP,880,New
79855,48659,MT58L64L36FT-8.5A,MT,880,New
28169,48660,671-9690,21161,880,New
28742,48661,CMD12-21VRC/TR8,CHICAGO MINIATURE,884,New
28743,48662,KQH01-32,SMC,890,New
25709,48663,MD-6P,AMP,890,New
28744,48664,4-1437322-8 / H2M25RA29J,AMP,896,New
28745,48665,526D,S+T,900,New
74136,48666,431AC,MOTOROLA,900,New
28746,48667,T333/B1545AKA,MOTOROLA,630,New
28747,48668,115C-08J08SHRT,Unbranded,900,New
28748,48669,20C252,AMP,760,New
82129,48670,CR16MFR544V8EAM,NSC,0,New
60607,48671,OL-1099NW 003245,21519,900,New
85581,48672,08052F104Z9B20D01,PHILIPS,0,New
28751,48673,AA26-00025A,20474,900,New
28752,48674,11596 4.816000 Mhz,20214,900,New
28753,48675,HC4053A,TOSHIB,900,New
28754,48676,KH-6548,P&B,900,New
28755,48677,T92P7D22-110,AMP,553,New
28756,48678,C6D36DS29D4,TE Connectivity / Buchanan Bra,900,New
28757,48679,M20464-0532UU2G,AMP,900,New
28758,48680,M20464-0847UU2G,AMP,1200,New
